timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,depth,depth_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,pH,pH_flags,turbidity,turbidity_flags,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen_saturation_flags,organic_dissolved_oxygen,organic_dissolved_oxygen_flags,chlorophylla,chlorophylla_flags,phycocyanin,phycocyanin_flags,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_flags,NO3M_suna,NO3M_suna_flags,NO3_suna,NO3_suna_flags
5/21/2016 7:46,6.3,1 1 1 1,4.811,1 1 1 1,31.21,1 2 1 2,12.79,1 1 1 1,1017.114,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,82.91,1 1 1 1,1.1613,1 1 1 1
5/21/2016 8:01,6.1,1 1 1 1,4.847,1 1 1 1,38.56,1 2 1 2,12.55,1 1 1 1,1016.933,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,85.25,1 1 1 1,1.1941,1 1 1 1
5/21/2016 8:16,5.3,1 1 1 1,4.4,1 1 1 1,23.02,1 2 1 2,12.75,1 1 1 1,1016.773,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,87.15,1 1 1 1,1.2207,1 1 1 1
5/21/2016 8:31,5,1 1 1 1,3.738,1 1 1 1,20.82,1 2 1 2,13.02,1 1 1 1,1016.766,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,86.61,1 1 1 1,1.2132,1 1 1 1
5/21/2016 8:46,5,1 1 1 1,4.049,1 1 1 1,20.61,1 2 1 2,13.2,1 1 1 1,1016.682,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,86.39,1 1 1 1,1.21,1 1 1 1
5/21/2016 9:01,5.3,1 1 1 1,3.984,1 1 1 1,7.341,1 2 1 2,13.23,1 1 1 1,1016.503,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,90.07,1 1 1 1,1.2616,1 1 1 1
5/21/2016 9:16,5.7,1 1 1 1,4.339,1 1 1 1,351.4,1 2 1 2,13.25,1 1 1 1,1016.434,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,91.2,1 1 1 1,1.2775,1 1 1 1
5/21/2016 9:31,6,1 1 1 1,5.012,1 1 1 1,355.3,1 2 1 2,13.09,1 1 1 1,1016.427,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,90.02,1 1 1 1,1.2608,1 1 1 1
5/21/2016 9:46,6.1,1 1 1 1,4.859,1 1 1 1,0.994,1 2 1 2,12.89,1 1 1 1,1016.337,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,92.88,1 1 1 1,1.301,1 1 1 1
5/21/2016 10:01,5.9,1 1 1 1,4.937,1 1 1 1,5.551,1 2 1 2,12.61,1 1 1 1,1016.224,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,94.36,1 1 1 1,1.3217,1 1 1 1
5/21/2016 10:16,6.2,1 1 1 1,4.734,1 1 1 1,17.49,1 2 1 2,12.61,1 1 1 1,1016.22,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,94,1 1 1 1,1.3166,1 1 1 1
5/21/2016 10:31,5.2,1 1 1 1,3.791,1 1 1 1,55.33,1 2 1 2,12.76,1 1 1 1,1016.493,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,92.89,1 1 1 1,1.3011,1 1 1 1
5/21/2016 10:46,4.6,1 1 1 1,3.318,1 1 1 1,62.52,1 2 1 2,12.78,1 1 3 1,1016.701,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,92.01,1 1 1 1,1.2888,1 1 1 1
5/21/2016 11:01,5.6,1 1 1 1,4.064,1 1 1 1,61.68,1 2 1 2,12.83,1 1 3 1,1016.706,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,92.03,1 1 1 1,1.289,1 1 1 1
5/21/2016 11:16,6.3,1 1 1 1,4.674,1 1 1 1,50.7,1 2 1 2,12.8,1 1 4 1,1016.739,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,89.55,1 1 1 1,1.2543,1 1 1 1
5/21/2016 11:31,6.2,1 1 1 1,4.892,1 1 1 1,50.45,1 2 1 2,12.82,1 1 4 1,1016.808,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,90.96,1 1 1 1,1.2741,1 1 1 1
5/21/2016 11:46,6.3,1 1 1 1,5.197,1 1 1 1,45.02,1 2 1 2,12.87,1 1 4 1,1016.774,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,86.91,1 1 1 1,1.2174,1 1 1 1
5/21/2016 12:01,6.7,1 1 1 1,5.436,1 1 1 1,35.55,1 2 1 2,12.81,1 1 4 1,1016.843,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,90.53,1 1 1 1,1.2681,1 1 1 1
5/21/2016 12:16,7.5,1 1 1 1,5.701,1 1 1 1,29.79,1 2 1 2,12.85,1 1 4 1,1016.842,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,85.93,1 1 1 1,1.2036,1 1 1 1
5/21/2016 12:31,6.9,1 1 1 1,5.329,1 1 1 1,24.33,1 2 1 2,12.99,1 1 1 1,1016.708,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,84.76,1 1 1 1,1.1871,1 1 1 1
5/21/2016 12:46,6.3,1 1 1 1,5.36,1 1 1 1,18.03,1 2 1 2,13.13,1 1 1 1,1016.804,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,84.44,1 1 1 1,1.1828,1 1 1 1
5/21/2016 13:01,6.5,1 1 1 1,5.011,1 1 1 1,22.43,1 2 1 2,13.26,1 1 1 1,1016.92,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,85.61,1 1 1 1,1.199,1 1 1 1
5/21/2016 13:16,5.8,1 1 1 1,4.737,1 1 1 1,19,1 2 1 2,13.37,1 1 1 1,1017.05,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,84.24,1 1 1 1,1.1799,1 1 1 1
5/21/2016 13:31,5.2,1 1 1 1,4.03,1 1 1 1,6.266,1 2 1 2,13.47,1 1 1 1,1017.1,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,84.41,1 1 1 3,1.1824,1 1 1 4
5/21/2016 13:46,5.7,1 1 1 1,4.322,1 1 1 1,356.1,1 2 1 2,13.67,1 1 1 1,1017.021,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,13,1 1 1 4,45,1 3 1 4
5/21/2016 14:01,5.7,1 1 1 1,4.442,1 1 1 1,0.632,1 2 1 2,13.86,1 1 1 1,1017.022,1 1 3 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,14,1 1 1 1,0,1 3 1 4
5/21/2016 14:16,5.7,1 1 1 1,4.478,1 1 1 1,2.428,1 2 1 2,14,1 1 1 1,1016.991,1 1 3 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,14,1 1 3 1,15,1 3 1 1
5/21/2016 14:31,4.4,1 1 1 1,3.634,1 1 1 1,7.142,1 2 1 2,14.12,1 1 1 1,1017.002,1 1 3 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,14,1 1 3 1,30,1 3 1 1
5/21/2016 14:46,5.1,1 1 1 1,3.889,1 1 1 1,15.63,1 2 1 2,14.21,1 1 1 1,1016.922,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,14,1 1 3 1,45,1 3 1 4
5/21/2016 15:01,5,1 1 1 1,4.034,1 1 1 1,14.17,1 2 1 2,14.13,1 1 1 1,1016.862,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,15,1 1 1 1,0,1 3 1 4
5/21/2016 15:16,4.6,1 1 1 1,3.673,1 1 1 1,17.93,1 2 1 2,14.08,1 1 1 1,1016.791,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,15,1 1 3 1,15,1 3 1 1
5/21/2016 15:31,5.3,1 1 1 1,4.211,1 1 1 1,11.77,1 2 1 2,13.95,1 1 1 1,1016.754,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,15,1 1 3 1,30,1 3 1 1
5/21/2016 15:46,5.6,1 1 1 1,4.801,1 1 1 1,9.87,1 2 1 2,13.85,1 1 1 1,1016.717,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,15,1 1 3 1,45,1 3 1 4
5/21/2016 16:01,4.9,1 1 1 1,3.93,1 1 1 1,14.08,1 2 1 2,13.85,1 1 1 1,1016.734,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,16,1 1 1 1,0,1 3 1 4
5/21/2016 16:16,4,1 1 1 1,3.108,1 1 1 1,22.17,1 2 1 2,14.13,1 1 1 1,1016.678,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,16,1 1 3 1,15,1 3 1 1
5/21/2016 16:31,4.3,1 1 1 1,3.271,1 1 1 1,27.77,1 2 1 2,14.55,1 1 1 1,1016.638,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,16,1 1 3 1,30,1 3 1 1
5/21/2016 16:46,5.8,1 1 1 1,4.143,1 1 1 1,25.57,1 2 1 2,14.81,1 1 1 1,1016.622,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,16,1 1 3 1,45,1 3 1 4
5/21/2016 17:01,6.9,1 1 1 1,5.796,1 1 1 1,22.37,1 2 1 2,14.94,1 1 1 1,1016.564,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,17,1 1 1 1,0,1 3 1 4
5/21/2016 17:16,6.4,1 1 1 1,5.142,1 1 1 1,18.83,1 2 1 2,14.95,1 1 1 1,1016.481,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,17,1 1 3 1,15,1 3 1 1
5/21/2016 17:31,5.4,1 1 1 1,4.697,1 1 1 1,24.52,1 2 1 2,15.06,1 1 1 1,1016.383,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,17,1 1 3 1,30,1 3 1 1
5/21/2016 17:46,5.5,1 1 1 1,4.56,1 1 1 1,28.59,1 2 1 2,15.02,1 1 1 1,1016.352,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,17,1 1 3 1,45,1 3 1 4
5/21/2016 18:01,5.2,1 1 1 1,4.144,1 1 1 1,34.5,1 2 1 2,15.03,1 1 1 1,1016.329,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,18,1 1 1 1,0,1 3 1 4
5/21/2016 18:16,5,1 1 1 1,4.083,1 1 1 1,35.67,1 2 1 2,15.15,1 1 1 1,1016.317,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,18,1 1 3 1,15,1 3 1 1
5/21/2016 18:31,4.8,1 1 1 1,3.684,1 1 1 1,39.2,1 2 1 2,15.34,1 1 1 1,1016.262,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,18,1 1 3 1,30,1 3 1 1
5/21/2016 18:46,4.9,1 1 1 1,3.668,1 1 1 1,36.82,1 2 1 2,15.57,1 1 1 1,1016.202,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,18,1 1 3 1,45,1 3 1 4
5/21/2016 19:01,3.7,1 1 1 1,2.868,1 1 1 1,51.21,1 2 1 2,15.6,1 1 1 1,1016.147,1 1 3 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,19,1 1 1 1,0,1 3 1 4
5/21/2016 19:16,4,1 1 1 1,3.202,1 1 1 1,53.17,1 2 1 2,15.29,1 1 1 1,1016.177,1 1 3 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,19,1 1 3 1,15,1 3 1 1
5/21/2016 19:31,4.9,1 1 1 1,3.977,1 1 1 1,51.77,1 2 1 2,14.88,1 1 1 1,1016.192,1 1 3 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,19,1 1 3 1,30,1 3 1 1
5/21/2016 19:46,5.4,1 1 1 1,4.076,1 1 1 1,43.37,1 2 1 2,14.75,1 1 1 1,1016.202,1 1 3 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,19,1 1 3 1,45,1 3 1 4
5/21/2016 20:01,4.8,1 1 1 1,3.931,1 1 1 1,40.05,1 2 1 2,14.75,1 1 1 1,1016.208,1 1 3 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,20,1 1 1 1,0,1 3 1 4
5/21/2016 20:16,4.1,1 1 1 1,2.988,1 1 1 1,37.82,1 2 1 2,14.9,1 1 1 1,1016.202,1 1 3 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,20,1 1 3 1,15,1 3 1 1
5/21/2016 20:31,3.2,1 1 1 1,2.489,1 1 1 1,28.17,1 2 1 2,15.33,1 1 1 1,1016.144,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,20,1 1 3 1,30,1 3 1 1
5/21/2016 20:46,3.2,1 1 1 1,2.581,1 1 1 1,25.69,1 2 1 2,15.7,1 1 1 1,1016.073,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,20,1 1 3 1,45,1 3 1 4
5/21/2016 21:01,3.3,1 1 1 1,2.699,1 1 1 1,21.65,1 2 1 2,15.58,1 1 1 1,1016.018,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,21,1 1 1 1,0,1 3 1 4
5/21/2016 21:16,3.5,1 1 1 1,2.779,1 1 1 1,22.29,1 2 1 2,15.49,1 1 1 1,1016.014,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,21,1 1 3 1,15,1 3 1 1
5/21/2016 21:31,3,1 1 1 1,2.189,1 1 1 1,27.08,1 2 1 2,15.72,1 1 1 1,1015.921,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,21,1 1 3 1,30,1 3 1 1
5/21/2016 21:46,2.7,1 1 1 1,2.108,1 1 1 1,18.75,1 2 1 2,16.03,1 1 1 1,1015.885,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,21,1 1 3 1,45,1 3 1 4
5/21/2016 22:01,2.7,1 1 1 1,2.118,1 1 1 1,21.73,1 2 1 2,16.98,1 1 1 1,1015.897,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,22,1 1 1 1,0,1 3 1 4
5/21/2016 22:16,2.6,1 1 1 1,1.609,1 1 1 1,35.64,1 2 1 2,17.5,1 1 1 1,1015.724,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,22,1 1 3 1,15,1 3 1 1
5/21/2016 22:31,1.7,1 1 1 1,1.102,1 1 1 1,27.32,1 2 1 2,17.91,1 1 1 1,1015.729,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,22,1 1 3 1,30,1 3 1 1
5/21/2016 22:46,1.8,1 1 1 1,1.129,1 1 1 1,93.6,1 2 1 2,18.67,1 1 1 1,1015.638,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,22,1 1 3 1,45,1 3 1 4
5/21/2016 23:01,1.3,1 3 1 1,0.838,1 1 1 1,122,1 2 1 2,19.65,1 1 1 1,1015.586,1 1 1 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,23,1 1 1 1,0,1 3 1 4
5/21/2016 23:16,1.6,1 1 1 1,1.189,1 1 1 1,124.6,1 2 1 2,19.91,1 1 1 1,1015.576,1 1 3 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,23,1 1 3 1,15,1 3 1 1
5/21/2016 23:31,1.4,1 3 1 1,1.053,1 1 1 1,152.1,1 2 1 2,19.18,1 1 1 1,1015.557,1 1 3 1,1.19,1 1 1 1,14.58,1 1 4 1,319.1,1 1 4 1,8.75,1 1 4 1,0.35,1 1 4 1,112.2,1 1 4 1,11.4,1 1 4 1,0.4,1 1 4 1,0.18,1 1 4 1,1.17,1 1 4 1,23,1 1 3 1,30,1 3 1 1
