timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,depth,depth_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,ph,ph_mV,turbidity,turbidity_flags,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen,organic_dissolved_oxygen,organic_dissolved_oxygen_flags,chlorophylla,chlorophylla_flags,phycocyanin,phycocyanin_flags,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_flags,turbidity_c6,turbidity_c6_flags,phycoerythrin_c6,phycoerythrin_c6_flags,phycocyanin_c6,phycocyanin_c6_flags,chlorophylla_c6,chlorophylla_c6_flags,colored_dissolved_organic_matter_c6,colored_dissolved_organic_matter_c6_flags,depth_c6,depth_c6_flags,water_temperature_c6,water_temperature_c6_flags
UTC,meters per second,NAN,meters per second,NAN,degrees,NAN,degrees Celsius,NAN,mbar,NAN,meters,NAN,degrees Celsius,NAN,millisiemens per centimeter,NAN,NAN,millivolts,NTU,NAN,%,milligrams per liter,milligrams per liter,NAN,RFU,NAN,RFU,NAN,RFU,NAN,NTU,NAN,RFU,NAN,RFU,NAN,RFU,NAN,ppb,NAN,meter,NAN,degrees Celsius,NAN
data logger,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,YSI EXO2,NAN,YSI EXO2,NAN,YSI EXO2,NAN,YSI EXO2,YSI EXO2,YSI EXO2,NAN,YSI EXO2,YSI EXO2,YSI EXO2,NAN,YSI EXO2,NAN,YSI EXO2,NAN,YSI EXO2,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN
9/9/2015 2:46,7.4,1 1 1 1,5.697,1 1 1 1,195.6,1 2 1 2,24.39,1 1 1 1,1009.987,1 1 1 1,0.939,1 1 1 1,25.02,1 1 1 1,239.4,1 1 1 1,9.16,1 1 1 1,8.75,1 1 1 1,135.1,1 1 1 1,11.16,1 1 1 1,1.178,1 1 1 1,1.379,1 1 1 1,2.8,1 1 1 1,12.44,1 1 1 1,262.32,1 1 1 1,1098.8,1 1 1 1,692,1 1 1 1,169.72,1 1 1 1,1.03,1 2 2 2,23.75,1 2 2 2
9/9/2015 3:01,7.3,1 1 1 1,5.673,1 1 1 1,197.2,1 2 1 2,24.32,1 1 1 1,1009.963,1 1 1 1,0.938,1 1 1 1,24.99,1 1 1 1,239.3,1 1 1 1,9.15,1 1 1 1,8.51,1 1 1 1,134.2,1 1 1 1,11.09,1 1 1 1,1.187,1 1 1 1,1.309,1 1 1 1,2.741,1 1 1 1,14.47,1 1 1 1,322.2,1 1 1 1,1082.8,1 1 1 1,694,1 1 1 1,170.96,1 1 1 1,0.96,1 2 2 2,23.73,1 2 2 2
9/9/2015 3:16,6.8,1 1 1 1,5.242,1 1 1 1,196.4,1 2 1 2,24.2,1 1 1 1,1009.908,1 1 1 1,0.937,1 1 1 1,24.96,1 1 1 1,239.2,1 1 1 1,9.14,1 1 1 1,7.871,1 1 1 1,133.2,1 1 1 1,11.01,1 1 1 1,1.121,1 1 1 1,1.248,1 1 1 1,2.675,1 1 1 1,13.68,1 1 1 1,288.24,1 1 1 1,1065.6,1 1 1 1,583.2,1 1 1 1,172.04,1 1 1 1,0.96,1 2 2 2,23.7,1 2 2 2
9/9/2015 3:31,6.6,1 1 1 1,5.474,1 1 1 1,201.5,1 2 1 2,24.16,1 1 1 1,1009.78,1 1 1 1,0.93,1 1 1 1,24.94,1 1 1 1,239.1,1 1 1 1,9.13,1 1 1 1,7.645,1 1 1 1,132.5,1 1 1 1,10.96,1 1 1 1,1.18,1 1 1 1,1.254,1 1 1 1,2.591,1 1 1 1,11.59,1 1 1 1,259.24,1 1 1 1,1088.4,1 1 1 1,658.8,1 1 1 1,169.92,1 1 1 1,0.96,1 2 2 2,23.69,1 2 2 2
9/9/2015 3:46,7.8,1 1 1 1,5.682,1 1 1 1,208.4,1 2 1 2,24.11,1 1 1 1,1009.723,1 1 1 1,0.927,1 1 1 1,24.93,1 1 1 1,239.4,1 1 1 1,9.14,1 1 1 1,7.617,1 1 1 1,132.3,1 1 1 1,10.94,1 1 1 1,1.106,1 1 1 1,1.253,1 1 1 1,2.754,1 1 1 1,13.3,1 1 1 1,291.6,1 1 1 1,1057.2,1 1 1 1,694.4,1 1 1 1,174.8,1 1 1 1,0.89,1 2 2 2,23.69,1 2 2 2
9/9/2015 4:01,7.4,1 1 1 1,5.729,1 1 1 1,223.1,1 2 1 2,24.01,1 1 1 1,1009.928,1 1 1 1,0.921,1 1 1 1,24.91,1 1 1 1,239.3,1 1 1 1,9.13,1 1 1 1,8.04,1 1 1 1,131.7,1 1 1 1,10.89,1 1 1 1,1.086,1 1 1 1,1.261,1 1 1 1,2.738,1 1 1 1,14.29,1 1 1 1,241.88,1 1 1 1,982.8,1 1 1 1,597.2,1 1 1 1,171.24,1 1 1 1,1.03,1 2 2 2,23.65,1 2 2 2
9/9/2015 4:16,8,1 1 1 1,6.18,1 1 1 1,229.6,1 2 1 2,23.93,1 1 1 1,1010.087,1 1 1 1,0.923,1 1 1 1,24.89,1 1 1 1,239.4,1 1 1 1,9.12,1 1 1 1,7.315,1 1 1 1,131,1 1 1 1,10.84,1 1 1 1,1.128,1 1 1 1,1.226,1 1 1 1,2.722,1 1 1 1,12.81,1 1 1 1,259.08,1 1 1 1,1019.2,1 1 1 1,625.2,1 1 1 1,175.96,1 1 1 1,1.1,1 2 2 2,23.63,1 2 2 2
9/9/2015 4:31,8.8,1 1 1 1,6.474,1 1 1 1,246.3,1 2 1 2,24.07,1 1 1 1,1010.15,1 1 1 1,0.927,1 1 1 1,24.87,1 1 1 1,239.6,1 1 1 1,9.12,1 1 1 1,7.874,1 1 1 1,130.4,1 1 1 1,10.8,1 1 1 1,1.131,1 1 1 1,1.242,1 1 1 1,2.782,1 1 1 1,9.64,1 1 1 1,256.68,1 1 1 1,988.8,1 1 1 1,606.8,1 1 1 1,168.56,1 1 1 1,0.96,1 2 2 2,23.6,1 2 2 2
9/9/2015 4:46,8.8,1 1 1 1,6.638,1 1 1 1,264.1,1 2 1 2,24.01,1 1 1 1,1010.212,1 1 1 1,0.922,1 1 1 1,24.84,1 1 1 1,239.2,1 1 1 1,9.11,1 1 1 1,7.226,1 1 1 1,129.5,1 1 1 1,10.73,1 1 1 1,1.106,1 1 1 1,1.184,1 1 1 1,2.641,1 1 1 1,10.28,1 1 1 1,256.92,1 1 1 1,1036.8,1 1 1 1,585.2,1 1 1 1,171.04,1 1 1 1,1.03,1 2 2 2,23.56,1 2 2 2
9/9/2015 5:01,8.3,1 1 1 1,6.207,1 1 1 1,267.2,1 2 1 2,23.77,1 1 1 1,1010.384,1 1 1 1,0.922,1 1 1 1,24.8,1 1 1 1,239.1,1 1 1 1,9.09,1 1 1 1,6.907,1 1 1 1,128.4,1 1 1 1,10.64,1 1 1 1,1.057,1 1 1 1,1.197,1 1 1 1,2.57,1 1 1 1,11.06,1 1 1 1,244.52,1 1 1 1,1054.4,1 1 1 1,692.8,1 1 1 1,172.88,1 1 1 1,1.03,1 2 2 2,23.54,1 2 2 2
9/9/2015 5:16,8.3,1 1 1 1,5.663,1 1 1 1,264.2,1 2 1 2,23.63,1 1 1 1,1010.527,1 1 1 1,0.922,1 1 1 1,24.77,1 1 1 1,239.2,1 1 1 1,9.1,1 1 1 1,7.111,1 1 1 1,127.6,1 1 1 1,10.58,1 1 1 1,1.071,1 1 1 1,1.18,1 1 1 1,2.591,1 1 1 1,11.21,1 1 1 1,248.68,1 1 1 1,930.8,1 1 1 1,575.2,1 1 1 1,174.8,1 1 1 1,0.96,1 2 2 2,23.51,1 2 2 2
9/9/2015 5:31,7.3,1 1 1 1,5.801,1 1 1 1,263.8,1 2 1 2,23.44,1 1 1 1,1010.543,1 1 1 1,0.923,1 1 1 1,24.73,1 1 1 1,239.2,1 1 1 1,9.09,1 1 1 1,7.204,1 1 1 1,126.8,1 1 1 1,10.52,1 1 1 1,1.1,1 1 1 1,1.125,1 1 1 1,2.496,1 1 1 1,10.74,1 1 1 1,224.48,1 1 1 1,934,1 1 1 1,548.8,1 1 1 1,169.32,1 1 1 1,0.96,1 2 2 2,23.48,1 2 2 2
9/9/2015 5:46,6.7,1 1 1 1,5.059,1 1 1 1,260.3,1 2 1 2,23.34,1 1 1 1,1010.454,1 1 1 1,0.93,1 1 1 1,24.71,1 1 1 1,239,1 1 1 1,9.08,1 1 1 1,6.789,1 1 1 1,126.1,1 1 1 1,10.46,1 1 1 1,0.993,1 1 1 1,1.101,1 1 1 1,2.422,1 1 1 1,10.23,1 1 1 1,246.72,1 1 1 1,1024,1 1 1 1,590.4,1 1 1 1,165.96,1 1 1 1,0.89,1 2 2 2,23.42,1 2 2 2
9/9/2015 6:01,6.7,1 1 1 1,5.149,1 1 1 1,257.7,1 2 1 2,23.21,1 1 1 1,1010.507,1 1 1 1,0.929,1 1 1 1,24.67,1 1 1 1,238.8,1 1 1 1,9.07,1 1 1 1,7.337,1 1 1 1,125.2,1 1 1 1,10.4,1 1 1 1,0.973,1 1 1 1,1.095,1 1 1 1,2.302,1 1 1 1,11.55,1 1 1 1,244.24,1 1 1 1,1036.8,1 1 1 1,618,1 1 1 1,173,1 1 1 1,1.1,1 2 2 2,23.44,1 2 2 2
9/9/2015 6:16,7.3,1 1 1 1,5.666,1 1 1 1,260,1 2 1 2,23.03,1 1 1 1,1010.564,1 1 1 1,0.931,1 1 1 1,24.66,1 1 1 1,239,1 1 1 1,9.06,1 1 1 1,6.472,1 1 1 1,124.6,1 1 1 1,10.36,1 1 1 1,1.05,1 1 1 1,1.135,1 1 1 1,2.361,1 1 1 1,12.83,1 1 1 1,270.2,1 1 1 1,967.6,1 1 1 1,560,1 1 1 1,174.8,1 1 1 1,0.96,1 2 2 2,23.43,1 2 2 2
9/9/2015 6:31,9.3,1 1 1 1,5.987,1 1 1 1,265.8,1 2 1 2,22.94,1 1 1 1,1010.581,1 1 1 1,0.93,1 1 1 1,24.66,1 1 1 1,239.2,1 1 1 1,9.07,1 1 1 1,7.007,1 1 1 1,124.6,1 1 1 1,10.36,1 1 1 1,0.977,1 1 1 1,1.153,1 1 1 1,2.445,1 1 1 1,12.06,1 1 1 1,255.36,1 1 1 1,986.8,1 1 1 1,572,1 1 1 1,172.4,1 1 1 1,0.96,1 2 2 2,23.39,1 2 2 2
9/9/2015 6:46,7.6,1 1 1 1,5.923,1 1 1 1,264.1,1 2 1 2,22.83,1 1 1 1,1010.631,1 1 3 1,0.933,1 1 1 1,24.62,1 1 1 1,238.8,1 1 1 1,9.05,1 1 1 1,6.768,1 1 1 1,123.6,1 1 1 1,10.28,1 1 1 1,0.98,1 1 1 1,1.027,1 1 1 1,2.314,1 1 1 1,11.36,1 1 1 1,232.4,1 1 1 1,993.2,1 1 1 1,560.4,1 1 1 1,174.72,1 1 1 1,1.03,1 2 2 2,23.39,1 2 2 2
9/9/2015 7:01,7.5,1 1 1 1,5.502,1 1 1 1,257.3,1 2 1 2,22.77,1 1 1 1,1010.651,1 1 3 1,0.937,1 1 1 1,24.62,1 1 1 1,238.9,1 1 1 1,9.06,1 1 1 1,6.613,1 1 1 1,123.3,1 1 1 1,10.25,1 1 1 1,0.941,1 1 1 1,1.091,1 1 1 1,2.335,1 1 1 1,10.66,1 1 1 1,266.64,1 1 1 1,957.2,1 1 1 1,541.2,1 1 1 1,172.84,1 1 1 1,0.96,1 2 2 2,23.37,1 2 2 2
9/9/2015 7:16,7.6,1 1 1 1,5.952,1 1 1 1,253.7,1 2 1 2,22.6,1 1 1 1,1010.613,1 1 3 1,0.929,1 1 1 1,24.6,1 1 1 1,238.9,1 1 3 1,9.05,1 1 1 1,6.058,1 1 1 1,122.6,1 1 1 1,10.2,1 1 1 1,0.969,1 1 1 1,1.11,1 1 1 1,2.274,1 1 1 1,11.41,1 1 1 1,232.68,1 1 1 1,922.8,1 1 1 1,523.2,1 1 1 1,171.48,1 1 1 1,0.89,1 2 2 2,23.34,1 2 2 2
9/9/2015 7:31,8.6,1 1 1 1,6.461,1 1 1 1,256.2,1 2 1 2,22.36,1 1 1 1,1010.653,1 1 3 1,0.924,1 1 1 1,24.58,1 1 1 1,238.9,1 1 3 1,9.05,1 1 1 1,6.737,1 1 1 1,122,1 1 1 1,10.16,1 1 1 1,0.979,1 1 1 1,1.078,1 1 1 1,2.262,1 1 1 1,12.52,1 1 1 1,251.08,1 1 1 1,939.2,1 1 1 1,528.4,1 1 1 1,173.4,1 1 1 1,1.03,1 2 2 2,23.33,1 2 2 2
9/9/2015 7:46,9.5,1 1 1 1,6.973,1 1 1 1,260.1,1 2 1 2,21.98,1 1 1 1,1010.797,1 1 1 1,0.931,1 1 1 1,24.57,1 1 1 1,238.9,1 1 3 1,9.04,1 1 1 1,6.907,1 1 1 1,121.5,1 1 1 1,10.11,1 1 1 1,1.021,1 1 1 1,1.031,1 1 1 1,2.244,1 1 1 1,11.94,1 1 1 1,261.92,1 1 1 1,907.2,1 1 1 1,512.4,1 1 1 1,176.84,1 1 1 1,0.89,1 2 2 2,23.32,1 2 2 2
